VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,01-03-2016 00:00,01-03-2016 00:04,1,0.5,-73.99118805,40.72389603,1,N,-73.99319458,40.71660233,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,01-03-2016 00:00,01-03-2016 00:03,1,0.7,-73.98664093,40.76170349,1,N,-73.98216248,40.77064514,1,4,0.5,0.5,2,0,0.3,7.3
1,01-03-2016 00:00,01-03-2016 00:36,1,18.9,-73.78217316,40.64477158,2,N,-73.98522949,40.78030777,1,52,0,0.5,7,0,0.3,59.8
1,01-03-2016 00:00,01-03-2016 00:04,1,0.7,-73.97136688,40.7578125,1,N,-73.97218323,40.74972916,1,5,0.5,0.5,2,0,0.3,8.3
2,01-03-2016 00:00,01-03-2016 00:06,1,1.47,-73.98297882,40.74473953,1,N,-73.99188232,40.72655106,1,7,0.5,0.5,1.66,0,0.3,9.96
2,01-03-2016 00:00,01-03-2016 00:04,1,0.58,-73.96846771,40.75896835,1,N,-73.96259308,40.76401138,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,01-03-2016 00:00,01-03-2016 00:11,1,2.59,-73.97588348,40.76015854,1,N,-74.00469208,40.73810959,1,10.5,0.5,0.5,2.95,0,0.3,14.75
2,01-03-2016 00:00,01-03-2016 00:29,6,5.98,-73.99207306,40.74994278,1,N,-73.93786621,40.69880676,1,23.5,0.5,0.5,6.2,0,0.3,31
1,01-03-2016 00:00,01-03-2016 00:08,1,1.1,-73.96805573,40.7593689,1,N,-73.98141479,40.76885223,1,7,0.5,0.5,1.65,0,0.3,9.95
2,01-03-2016 00:00,01-03-2016 00:02,1,0.42,-73.99978638,40.72190094,1,N,-73.99497223,40.71852112,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,01-03-2016 00:01,01-03-2016 00:29,1,9.55,-73.93865967,40.84545898,1,N,-73.92498016,40.74037552,1,31.5,0.5,0.5,7.67,5.54,0.3,46.01
2,01-03-2016 00:01,01-03-2016 00:02,1,0.35,-73.9625473,40.77000809,1,N,-73.966362,40.76784134,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,01-03-2016 00:01,01-03-2016 00:21,3,8.97,-73.97431183,40.76211166,1,N,-73.90825653,40.84886932,1,27,0.5,0.5,1.7,0,0.3,30
2,01-03-2016 00:01,01-03-2016 00:08,1,3.49,-73.87437439,40.77379227,1,N,-73.92630005,40.76366043,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,01-03-2016 00:01,01-03-2016 00:08,5,1.53,-73.94454956,40.79460526,1,N,-73.94675446,40.78046036,1,7.5,0.5,0.5,0,0,0.3,8.8
2,01-03-2016 00:01,01-03-2016 00:12,1,3.77,-73.99138641,40.73506165,1,N,-73.95474243,40.77767944,2,13,0.5,0.5,0,0,0.3,14.3
1,01-03-2016 00:01,01-03-2016 00:05,1,0.9,-73.99156952,40.71707535,1,N,-73.98078156,40.72248077,1,5,0.5,0.5,1.25,0,0.3,7.55
1,01-03-2016 00:01,01-03-2016 00:06,1,0.7,-73.98426819,40.73038864,1,N,-73.97920227,40.72363281,1,6,0.5,0.5,1.45,0,0.3,8.75
2,01-03-2016 00:01,01-03-2016 00:07,4,1.65,-73.96935272,40.75825119,1,N,-73.98725128,40.74861145,1,7,0.5,0.5,1.66,0,0.3,9.96
2,01-03-2016 00:01,01-03-2016 00:10,2,2.46,-73.97924042,40.75323868,1,N,-74.00267029,40.73122025,1,9.5,0.5,0.5,3.24,0,0.3,14.04
2,01-03-2016 00:01,01-03-2016 00:14,6,1.96,-73.98872375,40.72288132,1,N,-74.00626373,40.73361969,2,10.5,0.5,0.5,0,0,0.3,11.8
1,01-03-2016 00:01,01-03-2016 00:07,1,1.6,-73.99185944,40.74900055,1,N,-73.9770813,40.73546219,1,7,0.5,0.5,1.66,0,0.3,9.96
2,01-03-2016 00:01,01-03-2016 00:19,1,5.14,-73.98748016,40.75556946,1,N,-73.92626953,40.76604843,1,18,0.5,0.5,4.82,0,0.3,24.12
2,01-03-2016 00:01,01-03-2016 00:09,1,2.51,-74.00754547,40.74832153,1,N,-74.00678253,40.71583557,1,9.5,0.5,0.5,1.5,0,0.3,12.3
1,01-03-2016 00:01,01-03-2016 00:32,1,18.3,-73.77679443,40.64554977,2,N,-73.99532318,40.72319794,1,52,0,0.5,10.55,0,0.3,63.35
1,01-03-2016 00:01,01-03-2016 00:13,1,3.3,-73.97843933,40.76298141,1,N,-73.96489716,40.80103302,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,01-03-2016 00:01,01-03-2016 00:14,1,3.2,-73.9870224,40.75537491,1,N,-73.95058441,40.77481842,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,10-03-2016 07:07,10-03-2016 07:12,1,0.93,-73.9881897,40.74898911,1,N,-73.98542786,40.76029968,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 07:07,10-03-2016 07:22,2,3.22,-73.9801178,40.72240067,1,N,-74.0039978,40.75091934,1,13,0,0.5,1.5,0,0.3,15.3
2,10-03-2016 07:07,10-03-2016 07:13,2,2.23,-73.99841309,40.73535919,1,N,-73.97775269,40.76005936,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 07:07,10-03-2016 07:22,1,4.44,-74.01515961,40.71654129,1,N,-73.98274231,40.76250076,2,15.5,0,0.5,0,0,0.3,16.3
2,10-03-2016 07:07,10-03-2016 07:30,1,11.43,-73.91806793,40.76541901,1,N,-73.789711,40.67298126,2,33,0,0.5,0,0,0.3,33.8
2,10-03-2016 07:07,10-03-2016 07:15,5,1,-73.99602509,40.75871658,1,N,-73.98077393,40.75705338,1,7,0,0.5,1.95,0,0.3,9.75
2,10-03-2016 07:07,10-03-2016 07:13,1,1.37,-73.98664856,40.75933838,1,N,-73.98098755,40.77407074,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:07,10-03-2016 07:15,3,2.38,-73.95274353,40.78348541,1,N,-73.97503662,40.75341797,1,9,0,0.5,2,0,0.3,11.8
2,10-03-2016 07:07,10-03-2016 07:11,1,0.73,-73.95843506,40.7783165,1,N,-73.95966339,40.77129364,1,5,0,0.5,1.45,0,0.3,7.25
2,10-03-2016 07:07,10-03-2016 07:12,1,0.79,-73.99033356,40.75610733,1,N,-73.98086548,40.75934219,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:07,10-03-2016 07:22,1,1.91,-73.98806763,40.72818375,1,N,-74.00598907,40.70589066,1,11.5,0,0.5,3.08,0,0.3,15.38
2,10-03-2016 07:07,10-03-2016 07:15,1,2.31,-73.94994354,40.77195358,1,N,-73.97173309,40.75039673,1,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 07:07,10-03-2016 07:09,1,0.49,-73.94476318,40.78031158,1,N,-73.94895935,40.77360153,2,3.5,0,0.5,0,0,0.3,4.3
2,10-03-2016 07:07,10-03-2016 07:11,1,1.07,-73.96199799,40.80044174,1,N,-73.97392273,40.79201126,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:07,10-03-2016 07:12,1,1.33,-73.9822998,40.74002457,1,N,-73.97542572,40.75529099,1,6,0,0.5,1.7,0,0.3,8.5
2,10-03-2016 07:07,10-03-2016 07:11,1,1.42,-74.01773071,40.70938873,1,N,-74.0045166,40.70647049,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 07:07,10-03-2016 07:33,1,4.09,-73.97668457,40.75152206,1,N,-73.99876404,40.71401215,1,18.5,0,0.5,4.82,0,0.3,24.12
2,10-03-2016 07:07,10-03-2016 07:25,1,4.14,-73.98742676,40.77595901,1,N,-74.01006317,40.72108841,1,16,0,0.5,2,0,0.3,18.8
2,10-03-2016 07:07,10-03-2016 07:26,1,6.94,-73.97806549,40.75496674,1,N,-74.01486206,40.71470261,1,22,0,0.5,4.56,0,0.3,27.36
2,10-03-2016 07:07,10-03-2016 07:10,1,0.92,-74.00424957,40.74686813,1,N,-74.00865173,40.73810959,1,5,0,0.5,1,0,0.3,6.8
2,10-03-2016 07:07,10-03-2016 07:15,1,1.4,-73.9858017,40.72288513,1,N,-73.99494171,40.73564148,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:07,10-03-2016 07:14,1,2.36,-73.99581146,40.73315048,1,N,-73.98004913,40.76021957,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 07:07,10-03-2016 07:15,2,1.56,-73.9855423,40.76924133,1,N,-73.98446655,40.75156021,1,8,0,0.5,1.76,0,0.3,10.56
2,10-03-2016 07:07,10-03-2016 07:15,5,2.3,-73.99739075,40.7416687,1,N,-74.01339722,40.71514893,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 07:07,10-03-2016 07:20,2,2.19,-73.9813385,40.7807312,1,N,-73.97422028,40.75695038,1,11,0,0.5,1.5,0,0.3,13.3
2,10-03-2016 07:07,10-03-2016 07:23,1,3.87,-73.95278168,40.80334091,1,N,-73.99201965,40.7643013,2,14,0,0.5,0,0,0.3,14.8
2,10-03-2016 07:07,10-03-2016 07:13,1,1.13,-73.99880219,40.73992157,1,N,-73.98660278,40.74266815,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 07:07,10-03-2016 07:14,1,1.19,-73.99138641,40.74921036,1,N,-73.97692871,40.75509644,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 07:07,10-03-2016 07:13,1,1.22,-73.98137665,40.75281143,1,N,-73.97528839,40.75979996,1,6.5,0,0.5,1.82,0,0.3,9.12
2,10-03-2016 07:07,10-03-2016 07:14,1,1.5,-73.95368958,40.78805161,1,N,-73.93907166,40.80487061,1,7.5,0,0.5,2.08,0,0.3,10.38
2,10-03-2016 07:07,10-03-2016 07:18,1,1.03,-73.98345947,40.76500702,1,N,-73.98790741,40.7698555,1,7.5,0,0.5,2.49,0,0.3,10.79
2,10-03-2016 07:07,10-03-2016 07:10,1,0.85,-74.00624847,40.73366165,1,N,-74.00733948,40.74266815,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 07:07,10-03-2016 07:29,1,4.94,-73.91226959,40.74596786,1,N,-73.96030426,40.77732849,2,19.5,0,0.5,0,0,0.3,20.3
2,10-03-2016 07:07,10-03-2016 07:13,1,1.15,-74.00466156,40.74877167,1,N,-73.98838043,40.74889755,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 07:07,10-03-2016 07:12,2,1.15,-73.98287201,40.73890686,1,N,-73.98768616,40.75059128,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 07:07,10-03-2016 07:20,3,2.77,-73.97502136,40.78274918,1,N,-73.97563171,40.75366974,2,11.5,0,0.5,0,0,0.3,12.3
2,10-03-2016 07:07,10-03-2016 07:19,3,2.72,-73.98881531,40.73104095,1,N,-73.9727478,40.76150513,1,11.5,0,0.5,2.46,0,0.3,14.76
2,10-03-2016 07:07,10-03-2016 07:09,1,0.41,-73.95759583,40.77405167,1,N,-73.95391083,40.77906036,2,3.5,0,0.5,0,0,0.3,4.3
2,10-03-2016 07:07,10-03-2016 07:15,1,1.47,-73.94926453,40.82306671,1,N,-73.95075226,40.80657196,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 07:07,10-03-2016 07:10,1,0.75,-73.97936249,40.74383926,1,N,-73.97264862,40.7531395,1,4.5,0,0.5,0.5,0,0.3,5.8
2,10-03-2016 07:07,10-03-2016 07:16,1,1.62,-73.97126007,40.79787827,1,N,-73.95861053,40.78402328,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 07:07,10-03-2016 07:12,1,0.88,-73.99180603,40.72942352,1,N,-74.00135803,40.73709488,1,5.5,0,0.5,2,0,0.3,8.3
2,10-03-2016 07:07,10-03-2016 07:23,5,4.84,-73.99093628,40.75048828,5,N,-74.03489685,40.72713089,1,50,0,0.5,12.7,0,0.3,63.5
2,10-03-2016 07:07,10-03-2016 07:09,5,0.49,-73.96304321,40.75697708,1,N,-73.97039032,40.75946045,1,3.5,0,0.5,0.86,0,0.3,5.16
2,10-03-2016 07:07,10-03-2016 07:09,1,0.3,-74.00637817,40.70582962,1,N,-74.01120758,40.70314026,1,3.5,0,0.5,0.86,0,0.3,5.16
2,10-03-2016 07:07,10-03-2016 08:16,1,17.49,-73.78924561,40.64341736,2,N,-73.99181366,40.75008774,2,52,0,0.5,0,5.54,0.3,58.34
2,10-03-2016 07:07,10-03-2016 07:15,2,1.96,-73.97659302,40.74388123,1,N,-73.99636078,40.72583008,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 07:07,10-03-2016 07:15,5,1.16,-73.97949219,40.77145004,1,N,-73.97476959,40.76071548,1,7,0,0.5,1.2,0,0.3,9
2,10-03-2016 07:07,10-03-2016 07:13,1,1.63,-73.97985077,40.77618027,1,N,-73.96357727,40.77413559,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 07:07,10-03-2016 07:11,6,1.02,-73.99677277,40.73731613,1,N,-73.98577118,40.74437332,1,5.5,0,0.5,1,0,0.3,7.3
2,10-03-2016 07:07,10-03-2016 07:25,1,3.17,-73.95301819,40.76689911,1,N,-73.99128723,40.7497406,1,14,0,0.5,2.96,0,0.3,17.76
2,10-03-2016 07:07,10-03-2016 07:31,2,11.15,-73.97376251,40.75517654,1,N,-73.86509705,40.77057648,2,32.5,0,0.5,0,5.54,0.3,38.84
2,10-03-2016 07:07,10-03-2016 07:12,1,1,-73.93955994,40.80514908,1,N,-73.94902802,40.79354858,1,5.5,0,0.5,1,0,0.3,7.3
2,10-03-2016 07:07,10-03-2016 07:44,1,12.59,-73.86629486,40.77118301,1,N,-73.97476196,40.75888443,1,39,0,0.5,9.07,5.54,0.3,54.41
2,10-03-2016 07:07,10-03-2016 07:20,1,2.67,-74.00669098,40.73128891,1,N,-73.97503662,40.741642,2,11.5,0,0.5,0,0,0.3,12.3
2,10-03-2016 07:07,10-03-2016 07:12,2,1,-73.96524811,40.75933075,1,N,-73.9614563,40.76824951,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:07,10-03-2016 07:11,1,0.83,-73.97894287,40.7406311,1,N,-73.98972321,40.73841095,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 07:07,10-03-2016 07:12,1,0.53,-73.97688293,40.75590897,1,N,-73.9866333,40.76023865,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:07,10-03-2016 08:08,1,18.04,-73.78180695,40.64484787,2,N,-73.98865509,40.72896576,2,52,0,0.5,0,5.54,0.3,58.34
2,10-03-2016 07:07,10-03-2016 07:21,1,3.28,-73.98577118,40.74676895,1,N,-74.01463318,40.71445084,1,12.5,0,0.5,1.5,0,0.3,14.8
2,10-03-2016 07:07,10-03-2016 07:13,4,2.05,-74.0045166,40.7379303,1,N,-73.98336792,40.7555809,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:07,10-03-2016 07:14,1,0.94,-73.96192932,40.75561905,1,N,-73.97753906,40.75815964,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:07,10-03-2016 07:10,5,0.72,-73.94300079,40.81669235,1,N,-73.94786835,40.82363892,1,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 07:07,10-03-2016 07:13,2,1.18,-73.99365997,40.75187302,1,N,-73.98072052,40.75435257,1,6,0,0.5,1.7,0,0.3,8.5
2,10-03-2016 07:07,10-03-2016 07:19,1,1.57,-73.96914673,40.75398636,1,N,-73.99084473,40.75572968,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 07:07,10-03-2016 07:18,1,4.85,-73.84340668,40.72141266,1,N,-73.86468506,40.77024078,1,15,0,0.5,0,0,0.3,15.8
2,10-03-2016 07:07,10-03-2016 07:13,3,0.56,-73.99121094,40.75542831,1,N,-73.98193359,40.75189972,1,5.5,0,0.5,1.2,0,0.3,7.5
2,10-03-2016 07:07,10-03-2016 07:11,1,0.42,-73.97464752,40.76503372,1,N,-73.96970367,40.76611328,1,4,0,0.5,1.44,0,0.3,6.24
2,10-03-2016 07:07,10-03-2016 07:15,5,1.4,-73.98673248,40.75126648,1,N,-73.97102356,40.7590332,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:07,10-03-2016 07:18,2,2.58,-73.97418976,40.64440536,1,N,-73.95116425,40.66724777,1,10.5,0,0.5,1.5,0,0.3,12.8
2,10-03-2016 07:07,10-03-2016 07:18,1,2.89,-73.9848175,40.76956177,1,N,-73.97756958,40.75387955,1,11,0,0.5,3.54,0,0.3,15.34
2,10-03-2016 07:07,10-03-2016 07:19,1,2.55,-73.99247742,40.72434616,1,N,-73.97580719,40.75510025,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 07:07,10-03-2016 07:12,1,0.61,-73.955513,40.76760101,1,N,-73.96389008,40.76795959,1,5,0,0.5,1.45,0,0.3,7.25
2,10-03-2016 07:07,10-03-2016 07:12,1,1.06,-73.9911499,40.75558853,1,N,-73.9776535,40.76036835,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:07,10-03-2016 07:12,1,1.13,-73.99601746,40.72630692,1,N,-74.00715637,40.71463394,1,6,0,0.5,2.2,0,0.3,9
2,10-03-2016 07:07,10-03-2016 07:13,1,1.26,-73.98974609,40.73579788,1,N,-73.97745514,40.75097656,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:07,10-03-2016 07:20,5,3.05,-73.99889374,40.7447319,1,N,-74.01410675,40.71416855,1,12,0,0.5,1.5,0,0.3,14.3
2,10-03-2016 07:07,10-03-2016 07:50,1,12.92,-73.99021149,40.68706512,1,N,-73.78357697,40.64369583,1,42.5,0,0.5,8.66,0,0.3,51.96
2,10-03-2016 07:07,10-03-2016 07:17,1,1.28,-73.98023987,40.73904037,1,N,-73.99152374,40.7487793,1,8.5,0,0.5,1,0,0.3,10.3
2,10-03-2016 07:07,10-03-2016 07:15,1,2.01,-73.97955322,40.77603149,1,N,-73.95697784,40.78340912,1,8.5,0,0.5,0.93,0,0.3,10.23
2,10-03-2016 07:07,10-03-2016 07:28,1,5.54,-73.98087311,40.7845993,1,N,-73.99835968,40.72327042,1,19,0,0.5,2.2,0,0.3,22
2,10-03-2016 07:07,10-03-2016 07:10,3,0.86,-73.97619629,40.74465942,1,N,-73.98403931,40.73360825,1,5,0,0.5,1,0,0.3,6.8
2,10-03-2016 07:07,10-03-2016 07:10,1,0.54,-73.97737885,40.75585175,1,N,-73.97226715,40.76242065,1,4,0,0.5,1.44,0,0.3,6.24
2,10-03-2016 07:07,10-03-2016 07:10,6,0.48,-74.00785828,40.7154808,1,N,-74.0092926,40.72071075,1,4,0,0.5,0.96,0,0.3,5.76
2,10-03-2016 07:07,10-03-2016 07:32,1,15.18,-73.95033264,40.74158859,2,N,-73.77632904,40.64569855,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 07:07,10-03-2016 07:12,1,1.04,-73.98091125,40.78176117,1,N,-73.98728943,40.77030945,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:07,10-03-2016 07:27,3,3.14,-73.97394562,40.79216385,1,N,-73.9778595,40.75714111,2,15.5,0,0.5,0,0,0.3,16.3
2,10-03-2016 07:07,10-03-2016 07:28,1,3.13,-73.97785187,40.76098251,1,N,-73.94597626,40.78163147,1,15.5,0,0.5,4.89,0,0.3,21.19
2,10-03-2016 07:07,10-03-2016 07:20,1,2.94,-73.99388885,40.75157928,1,N,-73.95932007,40.76931,1,11.5,0,0.5,1,0,0.3,13.3
2,10-03-2016 07:07,10-03-2016 07:26,2,4.79,-73.97124481,40.79698181,1,N,-73.99464417,40.75033569,1,18,0,0.5,4.7,0,0.3,23.5
2,10-03-2016 07:07,10-03-2016 07:27,1,2.53,-73.99005127,40.7559166,1,N,-73.97711182,40.73638535,2,14.5,0,0.5,0,0,0.3,15.3
2,10-03-2016 07:07,10-03-2016 07:11,3,0.73,-73.96605682,40.75834656,1,N,-73.97003174,40.76454163,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 07:07,10-03-2016 07:21,2,2.02,-73.94136047,40.78771973,1,N,-73.9630127,40.80406952,1,10.5,0,0.5,0,0,0.3,11.3
2,10-03-2016 07:07,10-03-2016 07:14,5,1.15,-73.95558929,40.77700043,1,N,-73.95558929,40.76597977,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:07,10-03-2016 07:17,5,1.65,-73.96071625,40.77515411,1,N,-73.97476959,40.75583267,1,9,0,0.5,1.5,0,0.3,11.3
2,10-03-2016 07:07,10-03-2016 07:15,1,1.74,-73.95775604,40.76987839,1,N,-73.97483063,40.75256729,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 07:07,10-03-2016 07:19,1,2.69,-73.98946381,40.74765778,1,N,-74.00079346,40.71794128,1,11,0,0.5,2.95,0,0.3,14.75
2,10-03-2016 07:07,10-03-2016 07:28,1,4.21,-73.99401855,40.75125885,1,N,-73.95349121,40.80176163,1,17,0,0.5,3.56,0,0.3,21.36
2,10-03-2016 07:07,10-03-2016 07:18,1,2.17,-73.99329376,40.7364769,1,N,-73.97569275,40.7548027,1,10,0,0.5,1.5,0,0.3,12.3
2,10-03-2016 07:07,10-03-2016 07:22,1,2.01,-73.98322296,40.76340866,1,N,-73.95521545,40.76588058,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 07:07,10-03-2016 07:11,1,0.67,-74.00280762,40.70663071,1,N,-74.01109314,40.70354843,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:07,10-03-2016 07:28,1,6.38,-73.97116852,40.78290176,1,N,-74.01410675,40.7141304,1,21.5,0,0.5,4.46,0,0.3,26.76
2,10-03-2016 07:07,10-03-2016 07:11,1,1.08,-73.98162079,40.77362823,1,N,-73.98158264,40.76155853,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 07:07,10-03-2016 07:10,5,0.61,-73.96372223,40.76956177,1,N,-73.96839905,40.76179123,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 07:07,10-03-2016 07:43,1,7.4,-74.00802612,40.72294998,1,N,-73.96320343,40.80916595,1,28.5,0,0.5,8.71,5.54,0.3,43.55
2,10-03-2016 07:07,10-03-2016 07:12,1,0.5,-73.98555756,40.75283051,1,N,-73.99150848,40.74988937,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 07:07,10-03-2016 07:18,5,2.38,-73.95871735,40.76377106,1,N,-73.95167542,40.7906723,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 07:07,10-03-2016 07:15,3,1.29,-73.9604187,40.77577972,1,N,-73.97956085,40.78376007,1,7.5,0,0.5,1,0,0.3,9.3
2,10-03-2016 07:07,10-03-2016 07:19,1,1.41,-73.99197388,40.75408936,1,N,-73.9759903,40.76015091,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 07:07,10-03-2016 07:13,5,1.34,-73.97009277,40.78954697,1,N,-73.95603943,40.77977753,1,6.5,0,0.5,1.46,0,0.3,8.76
2,10-03-2016 07:07,10-03-2016 07:14,1,1.47,-73.95644379,40.7782402,1,N,-73.96350861,40.76200867,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 07:07,10-03-2016 07:35,1,7.45,-73.99671936,40.69350815,1,N,-73.97471619,40.7604599,1,24,0,0.5,2,0,0.3,26.8
2,10-03-2016 07:08,10-03-2016 07:22,1,5.59,-74.0123291,40.70143127,1,N,-73.97142792,40.75841141,2,17.5,0,0.5,0,0,0.3,18.3
2,10-03-2016 07:08,10-03-2016 07:13,2,1.43,-73.98741913,40.77064896,1,N,-73.98739624,40.75629044,1,6.5,0,0.5,0.7,0,0.3,8
2,10-03-2016 07:08,10-03-2016 07:15,1,2.04,-73.98516846,40.73598862,1,N,-73.97395325,40.7600708,1,8.5,0,0.5,1,0,0.3,10.3
2,10-03-2016 07:08,10-03-2016 07:12,6,1.36,-73.96192169,40.77088547,1,N,-73.97234344,40.75497818,1,6,0,0.5,1.02,0,0.3,7.82
2,10-03-2016 07:08,10-03-2016 07:16,6,1.59,-73.99105835,40.75067902,1,N,-73.97251129,40.74655151,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 07:08,10-03-2016 07:11,1,0.94,-73.99020386,40.77206421,1,N,-73.98757935,40.76294708,1,4.5,0,0.5,0.7,0,0.3,6
2,10-03-2016 07:08,10-03-2016 07:28,5,3.62,-73.9489975,40.77412033,1,N,-73.9913559,40.75047684,1,16,0,0.5,4.2,0,0.3,21
2,10-03-2016 07:08,10-03-2016 07:21,1,2.53,-74.00639343,40.73863983,1,N,-73.97830963,40.75118637,1,11.5,0,0.5,2,0,0.3,14.3
2,10-03-2016 07:08,10-03-2016 07:14,1,1.6,-73.96408081,40.79271317,1,N,-73.95541382,40.77770615,1,7,0,0.5,1,0,0.3,8.8
2,10-03-2016 07:08,10-03-2016 07:12,2,0.72,-73.95330811,40.77127075,1,N,-73.94827271,40.77407074,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 07:08,10-03-2016 07:13,6,0.77,-73.93973541,40.79426956,1,N,-73.95005798,40.78710175,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:08,10-03-2016 07:12,2,1.12,-73.96115875,40.76884842,1,N,-73.95263672,40.78230286,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:08,10-03-2016 07:12,5,1.3,-73.9887619,40.74860382,1,N,-73.97774506,40.76197052,1,6,0,0.5,0.7,0,0.3,7.5
2,10-03-2016 07:08,10-03-2016 07:22,2,2.44,-73.98932648,40.68835831,1,N,-74.00363159,40.70796967,2,11.5,0,0.5,0,0,0.3,12.3
2,10-03-2016 07:08,10-03-2016 07:23,1,3.38,-73.98062134,40.75323105,1,N,-74.00997162,40.7208519,2,13.5,0,0.5,0,0,0.3,14.3
2,10-03-2016 07:08,10-03-2016 07:22,2,1.62,-73.99942017,40.7612915,1,N,-73.97788239,40.76306915,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 07:08,10-03-2016 07:12,6,0.8,-73.92576599,40.6581192,1,N,-73.93128204,40.66716385,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:08,10-03-2016 07:14,1,1.51,-73.95748138,40.7743187,1,N,-73.97013092,40.75738907,1,7,0,0.5,1,0,0.3,8.8
2,10-03-2016 07:08,10-03-2016 07:44,1,10.17,-73.9827652,40.77175903,1,N,-73.87258148,40.77445221,1,35.5,0,0.5,10.89,0,0.3,47.19
2,10-03-2016 07:08,10-03-2016 07:16,1,1.23,-73.95372009,40.77866364,1,N,-73.95497131,40.76557541,1,7.5,0,0.5,1.5,0,0.3,9.8
2,10-03-2016 07:08,10-03-2016 07:38,1,4.19,-73.94895172,40.8133812,1,N,-73.95358276,40.76395035,2,21,0,0.5,0,0,0.3,21.8
2,10-03-2016 07:08,10-03-2016 07:21,2,4.84,-73.78222656,40.6448822,1,N,-73.78329468,40.66806793,1,16,0,0.5,0,0,0.3,16.8
2,10-03-2016 07:08,10-03-2016 07:17,1,1.8,-73.97917938,40.7819519,1,N,-73.9821167,40.76247025,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 07:08,10-03-2016 07:20,1,3.38,-73.98648071,40.76214981,1,N,-73.96230316,40.80511093,1,12,0,0.5,1.8,0,0.3,14.6
